GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_5005: Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,v_CA16_3852: Total - Aboriginal identity for the population in private households - 25% sample data,v_CA16_3999: Total - Ethnic origin for the population in private households - 25% sample data,v_CA16_3438: Total - Age at immigration for the immigrant population in private households - 25% sample data,v_CA16_3390: Total - Citizenship for the population in private households - 25% sample data,"v_CA16_5096: Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data","v_CA16_5051: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",v_CA16_5621: Total population aged 15 years and over by work activity during the reference year - 25% sample data,v_CA16_5762: Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data,v_CA16_5807: Bicycle,v_CA16_5807: Bicycle.1,v_CA16_388: 15 to 64 years,v_CA16_418: Private households by household size,v_CA16_406: Population density per square kilometre,v_CA16_424: Number of persons in private households,v_CA16_478: Total - Census families in private households by family size - 100% data,v_CA16_485: Total couple families,v_CA16_491: Total - Couple census families in private households - 100% data,v_CA16_501: Total - Persons not in census families in private households - 100% data,v_CA16_509: Non-census-family households,v_CA16_504: Total - Private households by household type - 100% data,v_CA16_2201: Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2246: Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2297: Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2351: With employment income,v_CA16_2396: Total - Income statistics in 2015 for private households by household size - 100% data,"v_CA16_2406: Under $5,000","v_CA16_2407: $5,000 to $9,999","v_CA16_2408: $10,000 to $14,999","v_CA16_2416: $50,000 to $59,999","v_CA16_2417: $60,000 to $69,999","v_CA16_2418: $70,000 to $79,999","v_CA16_2419: $80,000 to $89,999","v_CA16_2420: $90,000 to $99,999",v_CA16_2465: Median total income in 2015 for persons aged 15 years and over not in economic families ($),v_CA16_2510: Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,"v_CA16_2525: In low income based on the Low-income measure, after tax (LIM-AT)","v_CA16_2555: In low income based on the Low-income cut-offs, after tax (LICO-AT)","v_CA16_2570: Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",Cost_of_Bike_in_2014-04-14,Cost_of_Bike_in_2014-04-21,Cost_of_Bike_in_2014-04-28,Cost_of_Bike_in_2014-05-05,Cost_of_Bike_in_2014-05-12,Density_Theft_Bikes_in_2014-04-14/Area,Density_Theft_Bikes_in_2014-04-21/Area,Density_Theft_Bikes_in_2014-04-28/Area,Density_Theft_Bikes_in_2014-05-05/Area,Density_Theft_Bikes_in_2014-05-12/Area
5350348.0,CT,Toronto,2.31904,5601.0,2007.0,1972.0,605.0,5370.0,5370.0,2380.0,5370.0,3050.0,4455.0,4455.0,2735.0,40.0,40.0,66.2,1975.0,2417.9,5315.0,1530.0,1200.0,1205.0,805.0,520.0,1970.0,4515.0,4515.0,4515.0,3180.0,1975.0,20.0,10.0,25.0,160.0,165.0,145.0,150.0,135.0,42057.0,5315.0,540.0,430.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350349.0,CT,Toronto,0.8761700000000001,5720.0,2335.0,2309.0,1060.0,5760.0,5760.0,3125.0,5760.0,3255.0,4825.0,4825.0,2730.0,25.0,25.0,71.7,2310.0,6528.9,5720.0,1525.0,1055.0,1055.0,1230.0,855.0,2305.0,4780.0,4780.0,4785.0,3230.0,2310.0,50.0,45.0,90.0,235.0,185.0,155.0,130.0,100.0,27115.0,5720.0,1450.0,1125.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350350.0,CT,Toronto,3.3616599999999996,5419.0,2063.0,1986.0,750.0,5305.0,5310.0,2575.0,5305.0,2910.0,4470.0,4470.0,2450.0,20.0,20.0,65.3,1990.0,1612.0,5350.0,1450.0,1115.0,1115.0,970.0,630.0,1985.0,4510.0,4510.0,4510.0,2925.0,1985.0,35.0,25.0,65.0,155.0,165.0,130.0,110.0,85.0,25451.0,5350.0,960.0,780.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350351.01,CT,Toronto,0.9748600000000001,5497.0,2130.0,2051.0,910.0,5605.0,5605.0,3055.0,5605.0,3000.0,4690.0,4690.0,2475.0,10.0,10.0,67.4,2055.0,5639.1,5480.0,1520.0,1115.0,1115.0,995.0,645.0,2050.0,4595.0,4595.0,4600.0,2895.0,2050.0,45.0,55.0,95.0,165.0,160.0,155.0,110.0,95.0,24320.0,5480.0,1250.0,1015.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350351.02,CT,Toronto,0.56565,2756.0,1116.0,1088.0,410.0,2620.0,2620.0,1490.0,2620.0,1535.0,2245.0,2245.0,1180.0,10.0,10.0,69.5,1085.0,4871.8,2740.0,765.0,540.0,540.0,580.0,375.0,1085.0,2340.0,2335.0,2335.0,1510.0,1090.0,25.0,20.0,35.0,120.0,95.0,70.0,55.0,55.0,28992.0,2740.0,575.0,515.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350352.0,CT,Toronto,1.1271200000000001,5309.0,1945.0,1892.0,725.0,5180.0,5185.0,3040.0,5185.0,2960.0,4355.0,4355.0,2450.0,15.0,15.0,67.7,1890.0,4709.5,5185.0,1405.0,1095.0,1095.0,915.0,580.0,1895.0,4355.0,4360.0,4355.0,2875.0,1890.0,30.0,25.0,45.0,185.0,155.0,130.0,100.0,90.0,28736.0,5185.0,1015.0,760.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350353.02,CT,Toronto,1.21341,5305.0,1697.0,1649.0,520.0,5290.0,5285.0,2880.0,5285.0,2795.0,4300.0,4295.0,2335.0,0.0,0.0,66.7,1650.0,4372.4,5300.0,1445.0,1120.0,1115.0,665.0,340.0,1650.0,4340.0,4340.0,4340.0,2800.0,1650.0,25.0,10.0,20.0,145.0,140.0,130.0,100.0,95.0,28096.0,5295.0,1010.0,815.0,15.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350353.03,CT,Toronto,0.40919,3107.0,1100.0,1075.0,335.0,3030.0,3035.0,1930.0,3030.0,1745.0,2590.0,2590.0,1495.0,0.0,0.0,68.6,1075.0,7596.6,3105.0,860.0,660.0,660.0,470.0,285.0,1075.0,2605.0,2605.0,2605.0,1745.0,1075.0,15.0,15.0,20.0,120.0,95.0,80.0,70.0,55.0,28864.0,3105.0,495.0,355.0,11.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350353.04,CT,Toronto,0.62956,4509.0,1650.0,1590.0,495.0,4415.0,4415.0,2565.0,4415.0,2290.0,3490.0,3490.0,1700.0,10.0,10.0,66.2,1590.0,7162.8,4510.0,1210.0,845.0,845.0,680.0,445.0,1590.0,3595.0,3595.0,3595.0,2170.0,1590.0,20.0,40.0,85.0,125.0,105.0,95.0,75.0,65.0,21440.0,4510.0,1475.0,1195.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350354.0,CT,Toronto,1.33283,5403.0,1826.0,1695.0,525.0,5215.0,5210.0,2915.0,5215.0,2790.0,4460.0,4460.0,2580.0,25.0,25.0,66.5,1695.0,4053.3,5200.0,1450.0,1155.0,1155.0,760.0,390.0,1695.0,4415.0,4415.0,4415.0,3010.0,1695.0,15.0,20.0,30.0,125.0,125.0,135.0,100.0,120.0,30336.0,5200.0,770.0,695.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350355.02,CT,Toronto,1.105,5214.0,1980.0,1919.0,610.0,5210.0,5205.0,3020.0,5210.0,2760.0,4420.0,4420.0,2315.0,0.0,0.0,66.3,1920.0,4718.1,5205.0,1475.0,1045.0,1045.0,845.0,540.0,1920.0,4415.0,4420.0,4415.0,2805.0,1920.0,20.0,25.0,50.0,185.0,160.0,125.0,125.0,75.0,29525.0,5210.0,1035.0,825.0,15.8,0.0,0.0,0.0,0.0,0.0,,,,,
5350355.04,CT,Toronto,0.5770000000000001,5270.0,1810.0,1776.0,595.0,4975.0,4975.0,2970.0,4975.0,2735.0,4025.0,4025.0,2270.0,0.0,0.0,65.9,1775.0,9131.9,4935.0,1345.0,930.0,930.0,780.0,485.0,1775.0,3990.0,3990.0,3990.0,2705.0,1775.0,30.0,15.0,40.0,175.0,160.0,160.0,105.0,85.0,30272.0,4935.0,1245.0,1015.0,20.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350355.05,CT,Toronto,0.31432,3033.0,1056.0,993.0,445.0,3020.0,3020.0,1660.0,3020.0,1570.0,2355.0,2355.0,1245.0,0.0,0.0,64.3,995.0,9650.0,2855.0,760.0,475.0,475.0,490.0,275.0,995.0,2230.0,2230.0,2230.0,1385.0,995.0,10.0,20.0,40.0,105.0,100.0,60.0,65.0,35.0,22752.0,2855.0,890.0,680.0,23.8,0.0,0.0,0.0,0.0,0.0,,,,,
5350355.06,CT,Toronto,0.1923,1643.0,603.0,559.0,180.0,1600.0,1605.0,850.0,1600.0,810.0,1205.0,1205.0,510.0,0.0,0.0,66.5,560.0,8543.9,1640.0,455.0,235.0,230.0,210.0,130.0,560.0,1240.0,1245.0,1240.0,750.0,560.0,5.0,15.0,30.0,50.0,30.0,30.0,20.0,20.0,18368.0,1635.0,635.0,480.0,29.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350356.0,CT,Toronto,1.55598,4833.0,1633.0,1555.0,490.0,4600.0,4600.0,2275.0,4605.0,2465.0,3890.0,3890.0,2205.0,15.0,15.0,63.6,1555.0,3109.4,4625.0,1270.0,1035.0,1035.0,680.0,390.0,1555.0,3875.0,3875.0,3880.0,2565.0,1555.0,20.0,15.0,20.0,140.0,140.0,120.0,95.0,85.0,30528.0,4630.0,620.0,505.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350357.01,CT,Toronto,1.05106,7123.0,2490.0,2404.0,975.0,6840.0,6840.0,4240.0,6840.0,3280.0,5360.0,5360.0,2355.0,0.0,0.0,61.2,2405.0,6776.7,7120.0,1805.0,1390.0,1395.0,1145.0,805.0,2405.0,5500.0,5500.0,5500.0,2880.0,2405.0,35.0,70.0,80.0,240.0,190.0,130.0,105.0,75.0,18764.0,7120.0,2745.0,2110.0,29.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350357.02,CT,Toronto,1.10589,4940.0,1774.0,1693.0,545.0,5210.0,5210.0,2440.0,5210.0,2565.0,3865.0,3860.0,1710.0,0.0,0.0,64.8,1695.0,4467.0,4930.0,1375.0,765.0,765.0,680.0,415.0,1690.0,3725.0,3720.0,3725.0,2075.0,1690.0,35.0,50.0,120.0,130.0,90.0,85.0,75.0,50.0,16832.0,4930.0,2135.0,1780.0,36.1,0.0,0.0,0.0,0.0,0.0,,,,,
5350358.01,CT,Toronto,1.1101299999999998,3397.0,1180.0,1129.0,370.0,3380.0,3380.0,1565.0,3380.0,1840.0,2820.0,2820.0,1490.0,10.0,10.0,66.0,1130.0,3060.4,3400.0,985.0,730.0,730.0,450.0,230.0,1125.0,2865.0,2860.0,2865.0,1865.0,1130.0,10.0,15.0,25.0,85.0,80.0,90.0,60.0,80.0,31424.0,3395.0,580.0,475.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350358.02,CT,Toronto,0.6179100000000001,4732.0,2021.0,1955.0,830.0,4770.0,4770.0,2275.0,4770.0,2490.0,3910.0,3915.0,1965.0,0.0,0.0,66.1,1955.0,7657.0,4720.0,1200.0,760.0,760.0,1070.0,830.0,1955.0,3930.0,3930.0,3930.0,2325.0,1955.0,25.0,95.0,145.0,155.0,155.0,110.0,85.0,65.0,19968.0,4720.0,1410.0,1175.0,24.9,0.0,0.0,0.0,0.0,0.0,,,,,
5350358.03,CT,Toronto,1.09741,5598.0,2304.0,2217.0,1095.0,5415.0,5415.0,2865.0,5415.0,3005.0,4605.0,4600.0,2305.0,10.0,10.0,70.0,2220.0,5101.1,5445.0,1355.0,875.0,875.0,1235.0,935.0,2215.0,4540.0,4540.0,4540.0,2690.0,2220.0,50.0,190.0,240.0,150.0,115.0,110.0,115.0,115.0,15264.0,5445.0,1795.0,1520.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350359.0,CT,Toronto,2.23634,7558.0,2773.0,2687.0,1005.0,7405.0,7405.0,4050.0,7405.0,3960.0,6025.0,6025.0,2950.0,0.0,0.0,67.5,2685.0,3380.0,7405.0,2010.0,1225.0,1225.0,1230.0,790.0,2685.0,6025.0,6025.0,6025.0,3575.0,2690.0,45.0,80.0,135.0,235.0,170.0,140.0,150.0,105.0,21158.0,7405.0,2320.0,1915.0,25.9,0.0,0.0,0.0,160.0,0.0,,,,inf,
5350360.0,CT,Toronto,4.55616,6107.0,2040.0,1998.0,480.0,5990.0,5985.0,2590.0,5990.0,3280.0,5035.0,5035.0,2870.0,10.0,10.0,67.6,1995.0,1352.0,5985.0,1745.0,1365.0,1365.0,680.0,355.0,1995.0,5035.0,5035.0,5035.0,3510.0,1995.0,5.0,15.0,15.0,170.0,160.0,155.0,155.0,135.0,42240.0,5990.0,675.0,525.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350361.01,CT,Toronto,2.95729,5804.0,1963.0,1928.0,370.0,5790.0,5790.0,1845.0,5790.0,2885.0,4960.0,4955.0,2805.0,0.0,0.0,65.2,1925.0,1981.7,5790.0,1740.0,1505.0,1505.0,460.0,265.0,1930.0,4960.0,4960.0,4960.0,3445.0,1930.0,10.0,10.0,20.0,80.0,100.0,95.0,130.0,95.0,43584.0,5790.0,430.0,350.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350361.02,CT,Toronto,2.46272,7558.0,2476.0,2451.0,395.0,7550.0,7550.0,3145.0,7550.0,4080.0,6230.0,6235.0,3835.0,0.0,0.0,66.6,2450.0,3075.6,7550.0,2270.0,1925.0,1920.0,570.0,300.0,2450.0,6235.0,6235.0,6230.0,4540.0,2450.0,10.0,15.0,15.0,130.0,130.0,140.0,165.0,175.0,43776.0,7550.0,400.0,355.0,4.7,0.0,0.0,0.0,0.0,0.0,,,,,
5350362.01,CT,Toronto,2.5287900000000003,6300.0,2153.0,2083.0,525.0,6180.0,6180.0,3260.0,6175.0,3260.0,5215.0,5215.0,2955.0,0.0,0.0,67.4,2085.0,2540.7,6260.0,1780.0,1310.0,1315.0,780.0,445.0,2085.0,5250.0,5250.0,5250.0,3610.0,2080.0,15.0,15.0,30.0,175.0,175.0,140.0,150.0,135.0,39520.0,6260.0,700.0,625.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350362.02,CT,Toronto,1.9434900000000002,5628.0,1731.0,1626.0,305.0,5620.0,5615.0,3090.0,5615.0,3120.0,4875.0,4870.0,2800.0,15.0,15.0,69.8,1625.0,2895.8,5620.0,1565.0,1345.0,1345.0,625.0,235.0,1630.0,4875.0,4870.0,4870.0,3315.0,1625.0,20.0,5.0,20.0,100.0,100.0,85.0,95.0,80.0,29120.0,5615.0,510.0,435.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350362.03,CT,Toronto,3.3025800000000003,6866.0,2176.0,2074.0,555.0,6850.0,6850.0,3930.0,6850.0,3490.0,6055.0,6055.0,3290.0,10.0,10.0,67.4,2075.0,2107.9,6855.0,1945.0,1650.0,1655.0,870.0,325.0,2075.0,6060.0,6055.0,6060.0,4085.0,2075.0,40.0,20.0,25.0,130.0,130.0,115.0,100.0,130.0,17360.0,6855.0,805.0,800.0,11.7,0.0,198.0,0.0,0.0,0.0,0.0,3.0279357350919582,0.0,0.0,0.0
5350362.04,CT,Toronto,1.3530799999999998,5019.0,1796.0,1756.0,640.0,4910.0,4910.0,2630.0,4910.0,2605.0,4225.0,4225.0,2285.0,0.0,0.0,63.7,1755.0,3709.5,4825.0,1340.0,985.0,985.0,805.0,535.0,1755.0,4190.0,4190.0,4190.0,2840.0,1760.0,20.0,10.0,20.0,150.0,140.0,140.0,125.0,105.0,37088.0,4825.0,450.0,370.0,7.7,0.0,0.0,0.0,0.0,0.0,,,,,
5350363.02,CT,Toronto,1.19757,3253.0,1115.0,1106.0,305.0,3180.0,3180.0,1485.0,3180.0,1665.0,2770.0,2770.0,1500.0,0.0,0.0,66.8,1105.0,2716.5,3250.0,930.0,740.0,745.0,420.0,245.0,1105.0,2800.0,2800.0,2800.0,1920.0,1105.0,15.0,10.0,10.0,95.0,75.0,95.0,80.0,75.0,35264.0,3250.0,310.0,230.0,7.1,0.0,0.0,0.0,0.0,0.0,,,,,
5350363.04,CT,Toronto,1.12713,3668.0,1119.0,1106.0,250.0,3785.0,3785.0,2315.0,3780.0,2045.0,3120.0,3125.0,1880.0,0.0,0.0,70.2,1105.0,3254.1,3665.0,1015.0,800.0,800.0,435.0,190.0,1110.0,3100.0,3100.0,3100.0,2140.0,1105.0,15.0,10.0,25.0,90.0,85.0,85.0,55.0,60.0,23744.0,3665.0,550.0,420.0,11.5,0.0,0.0,0.0,0.0,0.0,,,,,
5350363.05,CT,Toronto,0.50329,4538.0,1776.0,1694.0,810.0,4480.0,4475.0,2660.0,4480.0,2390.0,3575.0,3575.0,1805.0,0.0,0.0,71.2,1695.0,9018.3,4530.0,1150.0,700.0,695.0,955.0,585.0,1695.0,3565.0,3565.0,3565.0,2200.0,1690.0,85.0,75.0,130.0,155.0,110.0,65.0,65.0,55.0,14080.0,4530.0,2100.0,1740.0,38.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350363.06,CT,Toronto,0.82891,7307.0,3439.0,3326.0,1485.0,7270.0,7270.0,4570.0,7265.0,4510.0,6245.0,6240.0,3650.0,0.0,0.0,73.2,3325.0,8815.3,7300.0,2085.0,1590.0,1585.0,1805.0,1315.0,3325.0,6290.0,6290.0,6290.0,4210.0,3325.0,195.0,85.0,110.0,345.0,300.0,245.0,215.0,180.0,32704.0,7300.0,1995.0,1620.0,22.2,0.0,0.0,0.0,0.0,0.0,,,,,
5350363.07,CT,Toronto,2.2765400000000002,5338.0,1971.0,1925.0,990.0,5260.0,5260.0,3370.0,5260.0,2640.0,4285.0,4285.0,1895.0,0.0,0.0,68.5,1925.0,2344.6,5230.0,1300.0,975.0,970.0,1085.0,700.0,1925.0,4240.0,4235.0,4240.0,2325.0,1925.0,45.0,135.0,180.0,150.0,120.0,105.0,60.0,45.0,14059.0,5235.0,2340.0,1975.0,37.7,0.0,0.0,0.0,0.0,0.0,,,,,
5350364.01,CT,Toronto,2.90673,5996.0,2034.0,1973.0,660.0,5710.0,5710.0,3040.0,5710.0,3040.0,4810.0,4810.0,2580.0,10.0,10.0,65.1,1975.0,2062.7,5710.0,1575.0,1235.0,1235.0,860.0,500.0,1975.0,4810.0,4810.0,4810.0,3100.0,1975.0,25.0,30.0,50.0,135.0,155.0,140.0,120.0,120.0,24704.0,5710.0,1125.0,885.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350364.02,CT,Toronto,0.74379,3053.0,1004.0,957.0,345.0,2955.0,2950.0,1565.0,2950.0,1560.0,2495.0,2495.0,1430.0,0.0,0.0,65.2,960.0,4104.6,2930.0,820.0,670.0,675.0,405.0,205.0,955.0,2460.0,2460.0,2460.0,1665.0,955.0,5.0,5.0,20.0,90.0,85.0,70.0,60.0,65.0,30912.0,2925.0,395.0,325.0,11.1,0.0,0.0,0.0,0.0,0.0,,,,,
5350365.0,CT,Toronto,1.5674,6497.0,2028.0,1946.0,595.0,6470.0,6475.0,3705.0,6470.0,3430.0,5395.0,5400.0,2885.0,0.0,0.0,68.7,1945.0,4145.3,6500.0,1745.0,1410.0,1415.0,915.0,375.0,1945.0,5435.0,5435.0,5435.0,3505.0,1945.0,25.0,25.0,30.0,190.0,135.0,160.0,150.0,110.0,21901.0,6495.0,1125.0,1015.0,15.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350366.0,CT,Toronto,1.44064,6136.0,2143.0,2069.0,610.0,6155.0,6155.0,3360.0,6155.0,3305.0,5090.0,5085.0,2740.0,10.0,10.0,67.7,2070.0,4260.2,6125.0,1740.0,1285.0,1290.0,855.0,470.0,2070.0,5105.0,5105.0,5105.0,3260.0,2065.0,30.0,35.0,70.0,185.0,145.0,135.0,125.0,115.0,24512.0,6125.0,1230.0,1030.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350367.01,CT,Toronto,0.71324,4710.0,1398.0,1375.0,440.0,4650.0,4655.0,2875.0,4650.0,2465.0,3705.0,3700.0,1995.0,0.0,0.0,70.5,1375.0,6605.9,4705.0,1235.0,1010.0,1010.0,625.0,230.0,1375.0,3755.0,3755.0,3760.0,2440.0,1375.0,35.0,25.0,40.0,170.0,125.0,95.0,100.0,60.0,14336.0,4705.0,1405.0,1150.0,24.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350367.02,CT,Toronto,1.0306799999999998,3548.0,1218.0,1186.0,410.0,3600.0,3600.0,1770.0,3600.0,1855.0,3080.0,3075.0,1645.0,20.0,20.0,63.7,1190.0,3442.7,3545.0,1020.0,820.0,820.0,510.0,255.0,1185.0,3025.0,3020.0,3025.0,1945.0,1190.0,10.0,10.0,15.0,85.0,75.0,95.0,85.0,80.0,29760.0,3550.0,420.0,370.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350368.01,CT,Toronto,0.8884700000000001,6843.0,3786.0,3582.0,2220.0,6835.0,6835.0,3870.0,6830.0,3960.0,6245.0,6240.0,3305.0,10.0,10.0,78.6,3580.0,7702.6,6845.0,1760.0,1415.0,1415.0,2495.0,1850.0,3580.0,6270.0,6270.0,6270.0,3940.0,3580.0,530.0,130.0,135.0,320.0,290.0,210.0,190.0,140.0,19392.0,6845.0,2335.0,2035.0,29.7,0.0,0.0,600.0,0.0,0.0,0.0,0.0,11.255304062039237,0.0,0.0
5350368.02,CT,Toronto,1.57328,4315.0,1464.0,1399.0,560.0,3790.0,3790.0,2135.0,3790.0,1870.0,3315.0,3315.0,1660.0,0.0,0.0,55.6,1395.0,2742.5,3780.0,1065.0,880.0,880.0,655.0,415.0,1400.0,3285.0,3285.0,3285.0,2020.0,1400.0,20.0,25.0,30.0,95.0,80.0,105.0,85.0,85.0,20320.0,3780.0,630.0,550.0,14.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350369.0,CT,Toronto,2.4665,8094.0,2520.0,2441.0,540.0,7970.0,7970.0,4065.0,7970.0,4040.0,6300.0,6300.0,3150.0,10.0,10.0,64.9,2440.0,3281.6,7975.0,2140.0,1680.0,1680.0,885.0,465.0,2440.0,6300.0,6300.0,6300.0,3900.0,2440.0,25.0,35.0,40.0,250.0,210.0,185.0,140.0,135.0,32576.0,7975.0,2070.0,1560.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350370.01,CT,Toronto,1.76665,9977.0,3792.0,3725.0,1280.0,9740.0,9740.0,6290.0,9740.0,5600.0,7940.0,7940.0,4410.0,10.0,10.0,68.0,3725.0,5648.2,9740.0,2705.0,2005.0,2000.0,1650.0,1155.0,3725.0,7945.0,7940.0,7945.0,5185.0,3725.0,65.0,80.0,145.0,365.0,340.0,260.0,235.0,190.0,28288.0,9740.0,2660.0,1925.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350370.02,CT,Toronto,2.27382,5580.0,1849.0,1803.0,520.0,5390.0,5390.0,3325.0,5390.0,3000.0,4470.0,4470.0,2775.0,20.0,20.0,66.9,1805.0,2454.0,5325.0,1480.0,1155.0,1155.0,800.0,435.0,1800.0,4420.0,4415.0,4420.0,2985.0,1805.0,30.0,25.0,35.0,175.0,140.0,150.0,125.0,95.0,27552.0,5330.0,1025.0,840.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350370.03,CT,Toronto,0.8572299999999999,4137.0,1409.0,1357.0,530.0,4070.0,4065.0,2035.0,4065.0,2265.0,3365.0,3360.0,1865.0,10.0,10.0,69.1,1360.0,4826.2,4130.0,1140.0,850.0,850.0,565.0,315.0,1355.0,3410.0,3415.0,3410.0,2290.0,1355.0,10.0,10.0,25.0,130.0,95.0,85.0,85.0,80.0,30421.0,4125.0,740.0,625.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350371.0,CT,Toronto,3.7152300000000014,7626.0,2691.0,2570.0,790.0,7345.0,7345.0,3335.0,7345.0,4105.0,6240.0,6240.0,3445.0,20.0,20.0,66.4,2570.0,2052.7,7345.0,2060.0,1635.0,1640.0,1130.0,675.0,2570.0,6240.0,6240.0,6240.0,4140.0,2570.0,35.0,45.0,55.0,200.0,175.0,180.0,160.0,160.0,30144.0,7340.0,1335.0,1020.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350372.0,CT,Toronto,1.33184,4346.0,1504.0,1440.0,375.0,4470.0,4470.0,2300.0,4470.0,2460.0,3830.0,3830.0,2190.0,0.0,0.0,67.9,1440.0,3263.0,4335.0,1225.0,1005.0,1000.0,605.0,300.0,1440.0,3730.0,3735.0,3730.0,2535.0,1440.0,15.0,5.0,20.0,115.0,105.0,95.0,90.0,85.0,33408.0,4335.0,510.0,405.0,9.3,0.0,0.0,0.0,0.0,0.0,,,,,
5350373.0,CT,Toronto,0.9606899999999999,4806.0,1869.0,1801.0,750.0,4670.0,4670.0,2565.0,4670.0,2670.0,3970.0,3970.0,2240.0,15.0,15.0,69.0,1800.0,5002.1,4805.0,1315.0,980.0,980.0,935.0,570.0,1800.0,4070.0,4070.0,4070.0,2695.0,1800.0,40.0,25.0,55.0,150.0,140.0,115.0,100.0,75.0,26560.0,4805.0,1030.0,910.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350374.01,CT,Toronto,1.18795,4848.0,1717.0,1656.0,465.0,4765.0,4765.0,2930.0,4765.0,2755.0,4100.0,4100.0,2300.0,15.0,15.0,69.3,1660.0,4081.8,4850.0,1415.0,1125.0,1125.0,650.0,345.0,1655.0,4155.0,4155.0,4155.0,2795.0,1655.0,30.0,20.0,25.0,140.0,130.0,110.0,120.0,90.0,30784.0,4850.0,855.0,690.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350374.02,CT,Toronto,0.80225,3215.0,1084.0,1053.0,275.0,3115.0,3115.0,1940.0,3115.0,1570.0,2760.0,2760.0,1435.0,10.0,10.0,65.8,1050.0,4007.7,3210.0,955.0,770.0,770.0,420.0,200.0,1055.0,2820.0,2820.0,2820.0,1780.0,1050.0,10.0,10.0,20.0,100.0,90.0,70.0,65.0,55.0,22976.0,3210.0,460.0,435.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350374.03,CT,Toronto,0.80821,4184.0,1718.0,1655.0,820.0,4355.0,4360.0,2880.0,4355.0,2340.0,3790.0,3790.0,1915.0,0.0,0.0,63.7,1655.0,5176.9,4180.0,1140.0,865.0,865.0,955.0,600.0,1655.0,3670.0,3670.0,3670.0,2140.0,1655.0,35.0,25.0,55.0,125.0,110.0,105.0,85.0,70.0,17782.0,4180.0,1130.0,1000.0,23.9,0.0,0.0,0.0,0.0,0.0,,,,,
