,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
1640,Toronto,5350074.0,23.0,3848,205,0.3998,1,2.5012506253126565,512.7563781890946,9624.812406203102,0.004878048780487805,0.05327442827442827
1641,Toronto,5350075.0,1.0,4083,125,0.49858,1,2.0056961771430863,250.7120221428858,8189.257491275222,0.008,0.030614744060739652
1642,Toronto,5350075.0,4.0,4083,125,0.49858,2,4.011392354286173,250.7120221428858,8189.257491275222,0.016,0.030614744060739652
1643,Toronto,5350075.0,6.0,4083,125,0.49858,2,4.011392354286173,250.7120221428858,8189.257491275222,0.016,0.030614744060739652
1644,Toronto,5350075.0,7.0,4083,125,0.49858,1,2.0056961771430863,250.7120221428858,8189.257491275222,0.008,0.030614744060739652
1645,Toronto,5350075.0,8.0,4083,125,0.49858,3,6.017088531429259,250.7120221428858,8189.257491275222,0.024,0.030614744060739652
1646,Toronto,5350075.0,9.0,4083,125,0.49858,1,2.0056961771430863,250.7120221428858,8189.257491275222,0.008,0.030614744060739652
1647,Toronto,5350075.0,12.0,4083,125,0.49858,2,4.011392354286173,250.7120221428858,8189.257491275222,0.016,0.030614744060739652
1648,Toronto,5350075.0,19.0,4083,125,0.49858,3,6.017088531429259,250.7120221428858,8189.257491275222,0.024,0.030614744060739652
1649,Toronto,5350076.0,12.0,4415,115,0.45744,1,2.186079048618398,251.39909059111577,9651.538999650227,0.008695652173913044,0.026047565118912798
1650,Toronto,5350076.0,16.0,4415,115,0.45744,1,2.186079048618398,251.39909059111577,9651.538999650227,0.008695652173913044,0.026047565118912798
1651,Toronto,5350076.0,18.0,4415,115,0.45744,2,4.372158097236796,251.39909059111577,9651.538999650227,0.017391304347826087,0.026047565118912798
1652,Toronto,5350076.0,21.0,4415,115,0.45744,1,2.186079048618398,251.39909059111577,9651.538999650227,0.008695652173913044,0.026047565118912798
1653,Toronto,5350076.0,22.0,4415,115,0.45744,1,2.186079048618398,251.39909059111577,9651.538999650227,0.008695652173913044,0.026047565118912798
1654,Toronto,5350077.0,0.0,4670,160,0.6104,1,1.63826998689384,262.1231979030144,7650.720838794233,0.00625,0.03426124197002141
1655,Toronto,5350077.0,2.0,4670,160,0.6104,2,3.27653997378768,262.1231979030144,7650.720838794233,0.0125,0.03426124197002141
1656,Toronto,5350077.0,5.0,4670,160,0.6104,2,3.27653997378768,262.1231979030144,7650.720838794233,0.0125,0.03426124197002141
1657,Toronto,5350077.0,17.0,4670,160,0.6104,1,1.63826998689384,262.1231979030144,7650.720838794233,0.00625,0.03426124197002141
1658,Toronto,5350077.0,18.0,4670,160,0.6104,2,3.27653997378768,262.1231979030144,7650.720838794233,0.0125,0.03426124197002141
1659,Toronto,5350077.0,20.0,4670,160,0.6104,1,1.63826998689384,262.1231979030144,7650.720838794233,0.00625,0.03426124197002141
1660,Toronto,5350077.0,21.0,4670,160,0.6104,1,1.63826998689384,262.1231979030144,7650.720838794233,0.00625,0.03426124197002141
1661,Toronto,5350077.0,22.0,4670,160,0.6104,1,1.63826998689384,262.1231979030144,7650.720838794233,0.00625,0.03426124197002141
1662,Toronto,5350078.0,0.0,6016,135,0.77495,2,2.580811665268727,174.20478740563908,7763.081489128331,0.014814814814814814,0.022440159574468085
1663,Toronto,5350078.0,1.0,6016,135,0.77495,1,1.2904058326343635,174.20478740563908,7763.081489128331,0.007407407407407407,0.022440159574468085
1664,Toronto,5350078.0,2.0,6016,135,0.77495,8,10.323246661074908,174.20478740563908,7763.081489128331,0.059259259259259255,0.022440159574468085
1665,Toronto,5350078.0,6.0,6016,135,0.77495,2,2.580811665268727,174.20478740563908,7763.081489128331,0.014814814814814814,0.022440159574468085
1666,Toronto,5350078.0,10.0,6016,135,0.77495,1,1.2904058326343635,174.20478740563908,7763.081489128331,0.007407407407407407,0.022440159574468085
1667,Toronto,5350078.0,14.0,6016,135,0.77495,1,1.2904058326343635,174.20478740563908,7763.081489128331,0.007407407407407407,0.022440159574468085
1668,Toronto,5350078.0,17.0,6016,135,0.77495,1,1.2904058326343635,174.20478740563908,7763.081489128331,0.007407407407407407,0.022440159574468085
1669,Toronto,5350078.0,18.0,6016,135,0.77495,2,2.580811665268727,174.20478740563908,7763.081489128331,0.014814814814814814,0.022440159574468085
1670,Toronto,5350079.0,0.0,7327,135,1.01839,3,2.9458262551674705,132.56218148253618,7194.689657204019,0.022222222222222223,0.01842500341203767
1671,Toronto,5350079.0,9.0,7327,135,1.01839,6,5.891652510334941,132.56218148253618,7194.689657204019,0.044444444444444446,0.01842500341203767
1672,Toronto,5350079.0,10.0,7327,135,1.01839,1,0.9819420850558235,132.56218148253618,7194.689657204019,0.007407407407407407,0.01842500341203767
1673,Toronto,5350079.0,13.0,7327,135,1.01839,1,0.9819420850558235,132.56218148253618,7194.689657204019,0.007407407407407407,0.01842500341203767
1674,Toronto,5350079.0,15.0,7327,135,1.01839,1,0.9819420850558235,132.56218148253618,7194.689657204019,0.007407407407407407,0.01842500341203767
1675,Toronto,5350079.0,16.0,7327,135,1.01839,1,0.9819420850558235,132.56218148253618,7194.689657204019,0.007407407407407407,0.01842500341203767
1676,Toronto,5350079.0,17.0,7327,135,1.01839,2,1.963884170111647,132.56218148253618,7194.689657204019,0.014814814814814814,0.01842500341203767
1677,Toronto,5350079.0,18.0,7327,135,1.01839,1,0.9819420850558235,132.56218148253618,7194.689657204019,0.007407407407407407,0.01842500341203767
1678,Toronto,5350079.0,20.0,7327,135,1.01839,1,0.9819420850558235,132.56218148253618,7194.689657204019,0.007407407407407407,0.01842500341203767
1679,Toronto,5350079.0,23.0,7327,135,1.01839,2,1.963884170111647,132.56218148253618,7194.689657204019,0.014814814814814814,0.01842500341203767
1680,Toronto,5350080.01,1.0,3352,45,0.47192,1,2.119003220884896,95.3551449398203,7102.898796406171,0.022222222222222223,0.013424821002386634
1681,Toronto,5350080.01,3.0,3352,45,0.47192,1,2.119003220884896,95.3551449398203,7102.898796406171,0.022222222222222223,0.013424821002386634
1682,Toronto,5350080.01,7.0,3352,45,0.47192,1,2.119003220884896,95.3551449398203,7102.898796406171,0.022222222222222223,0.013424821002386634
1683,Toronto,5350080.01,8.0,3352,45,0.47192,1,2.119003220884896,95.3551449398203,7102.898796406171,0.022222222222222223,0.013424821002386634
